timestamp,red_x,red_y,green_x,green_y
30651733,114.95555555555555,115.87777777777778,0,0
30668800,115.0,115.5,0,0
30737066,115.01190476190476,115.41666666666667,0,0
30754133,114.89024390243902,115.42682926829268,0,0
30796800,114.89024390243902,115.42682926829268,0,0
30796800,114.89024390243902,115.42682926829268,0,0
30848000,114.93181818181819,115.125,0,0
30890666,114.93181818181819,115.125,0,0
30924800,114.56,115.36,115.07692307692308,115.86538461538461
30950400,114.56,115.36,0,0
30967466,114.63235294117646,115.0,0,0
30984533,115.0,115.0,111.0,118.0
31035733,115.0625,115.0625,113.75,116.75
31078400,115.42857142857143,115.42857142857143,0,0
31121066,0,0,0,0
31138133,0,0,0,0
31189333,0,0,0,0
31206400,164.0,98.0,0,0
31249066,0,0,0,0
31266133,132.0,109.36363636363636,159.0,99.0
31308800,132.25,109.25,0,0
31334400,133.0,108.63636363636364,0,0
31377066,153.5,100.0,0,0
31419733,123.74647887323944,111.50704225352112,152.0,100.0
31436800,124.80263157894737,110.75,0,0
31488000,102.07317073170732,119.5609756097561,0,0
31547733,101.0,120.0,0,0
31564800,101.0,120.0,0,0
31590400,121.55696202531645,111.79746835443038,0,0
31607466,121.0,111.85714285714286,0,0
31658666,99.92682926829268,120.4390243902439,0,0
31701333,99.92682926829268,120.4390243902439,0,0
31718400,119.5,112.12790697674419,0,0
31761066,99.56363636363636,120.05454545454545,0,0
31761066,99.56363636363636,120.05454545454545,0,0
31803733,114.58333333333333,114.3452380952381,0,0
31846400,115.41025641025641,113.87179487179488,0,0
31889066,115.41025641025641,113.87179487179488,0,0
31948800,115.41025641025641,113.87179487179488,0,0
